Magic_Keys,Total_Meat_Purchased
2C6BF3CE33D,4.4
2C6BF7F94D5,2.9
2C6C067F638,0.0
2C6C0A94885,2.5
2C6C1F86B54,2.4
2C6C3341044,2.7
2C6C45A40F2,1.8
2C6C51018EE,1.8
2C6C5AF4AB1,4.0
2C6C6B8571E,2.4
2C6C77318F5,2.4
2C6C81ABF23,2.2
2C6C821DF98,2.4
2C6C8D907C3,1.8
2C6C9429AA8,2.2
2C6C9889A60,4.0
2C6C9E030B0,2.2
2C6C9EB8977,2.2
2C6CB4C8315,0.0
2C6CC28ED0B,1.8
2C6CCFB4AA2,1.3
2C6CD34FFD3,2.4
2C6CE79A12A,1.5
2C6CE86373D,1.3
2C6CED9F771,2.2
2C6CF2BAA98,2.2
2C6CFDA87E5,1.8
2C6D02A62E1,2.2
2C6D0BA3FFB,2.4
2C6D14BBC97,2.4
2C6D1801A62,2.7
2C6D1F66920,1.5
2C6D2F6B1CF,2.2
2C6D318E5B1,1.5
2C6D3533988,2.2
2C6D4380C94,2.2
2C6D5291744,2.2
2C6D5321F00,0.0
2C6D579EF55,2.5
2C6D6867AFD,1.5
2C6D6C4999B,2.2
2C6D72DCE11,2.2
2C6D7AA714A,1.5
2C6D88D51BA,2.2
2C6DAB85A4A,0.0
2C6DB334390,1.8
2C6DC1B11A2,0.0
2C6DC3F0705,2.2
2C6DCC6BF07,2.2
2C6DCF7BF96,1.5
2C6DD6423F4,2.2
2C6DF27355A,1.5
2C6DF5DA032,2.2
2C6DFC3556D,1.3
2C6DFE99086,1.8
2C6E1C9D910,2.5
2C6E1EDD23A,3.6
2C6E20025B0,2.2
2C6E3F530F3,2.2
2C6E6DDFA27,1.5
2C6E7E6D1B2,1.5
2C6E84232C9,2.5
2C6E8545524,1.8
2C6E8ACE889,2.7
2C6E8FD2D49,2.9
2C6E90E7855,2.2
2C6EA5DD794,2.4
2C6EB0E2E9D,2.2
2C6EB526546,2.5
2C6EB69130D,2.4
2C6EBC48340,2.4
2C6EC4E8C4D,4.4
2C6F0BB21A7,1.5
2C6F26704D8,0.0
2C6F26EA982,3.3
2C6F270D4C7,1.3
2C6F37D0200,1.5
2C6F3EFE466,2.0
2C6F412E809,2.2
2C6F591F3E1,1.3
2C6F68802DD,2.2
2C6F68C284C,2.5
2C6F725C639,3.3
2C6F76BCD7F,2.5
2C6F7A9B73B,1.5
2C6F7CC14AA,2.5
2C6F9652F4C,1.5
2C6FB6DE989,4.4
2C6FB70B374,1.5
2C6FB885A89,1.5
2C6FC322BFC,0.0
2C6FC8E3347,3.3
2C6FCA48666,4.4
2C6FE931EF6,2.4
2C6FF600328,2.2
2C6FF884787,2.9
2C701E2AD5D,2.2
2C70286BDA6,2.4
2C702C12827,2.2
2C70301C524,2.2
2C7047A21D9,2.2
2C705F227AD,2.4
2C70691B418,2.4
2C707B6EF3F,1.5
2C7088770E4,2.2
2C708AB3165,2.4
2C709304CD0,1.5
2C70946AF0B,2.2
2C709F8D6B1,2.4
2C70B669F0B,1.5
2C70BAABF0A,1.8
2C70C3E6324,2.2
2C70CA96837,2.2
2C70D1ADFFD,2.5
2C70D48BBF9,2.4
2C70E5499DF,2.2
2C70FCD8257,1.5
2C71139324F,1.5
2C7126FE5D6,2.2
2C71374D829,2.5
2C7140DCC1B,1.5
2C715331A25,2.2
2C716DBA3E1,1.6
2C7178FFE5A,2.9
2C717B20C76,1.5
2C717B8A4EF,2.4
2C718055003,2.2
2C718A35396,1.5
2C718C86BD4,2.9
2C71949D322,0.0
2C719671962,1.3
2C71967DA07,4.0
2C719813ED6,2.2
2C71AE8BA43,1.8
2C71B59C0B7,1.3
2C71C7F5A4D,1.3
2C71C8D0BAD,1.6
2C71EFDBD14,2.2
2C71F6D6804,2.2
2C72251035F,3.6
2C722F2734A,2.2
2C724ACF5D4,1.8
2C7257B75C1,2.2
2C726697288,1.5
2C72785B148,2.2
2C727CA5943,2.0
2C72854936B,2.2
2C72855D47E,4.4
2C7297F0032,2.4
2C729E00BC9,2.2
2C72A4166B3,1.5
2C72A5876B0,2.4
2C72ACC0E66,1.3
2C72C515448,2.2
2C72E68716E,1.8
2C72EE9A013,2.2
2C730ABC747,2.5
2C731D393B0,1.8
2C731D6FC41,2.4
2C7324B5863,3.6
2C734809318,1.5
2C73599969B,4.4
2C7361B2B3D,2.2
2C73A2EE934,1.5
2C73AF90B09,2.2
2C73D69658F,3.9
2C73DDA7EE6,1.8
2C73EEE5FE5,1.3
2C73FA56611,1.5
2C740ACF134,2.5
2C7414C2E4C,3.3
2C741673DF2,2.2
2C7431575F5,2.2
2C744742DA4,1.8
2C74487EBBA,2.9
2C7452DC8D9,4.0
2C7467F29D0,2.4
2C746DB1A71,2.2
2C746E896EF,2.2
2C746F41D0A,2.4
2C74725B878,2.4
2C747C20218,1.1
2C74855F1BE,2.4
2C7488BA37F,2.2
2C748CF2111,1.8
2C748CFD661,2.2
2C7493A793E,1.3
2C74AEA676D,1.5
2C74B708B42,2.9
2C74BE24ACD,4.0
2C74CE7811E,2.2
2C74D0B2367,1.3
2C74DFF071E,0.0
2C74E0E2AAC,1.5
2C74EC2100C,0.0
2C750060768,2.5
2C7500C361D,1.6
2C75028B42A,2.2
2C750D47C00,2.7
2C751F6CB3D,3.3
2C752880B69,1.8
2C75319CC03,1.8
2C753BF1998,1.8
2C753C6A798,2.5
2C7547BD599,2.0
2C7548FBD3C,1.8
2C754C7CF24,2.4
2C7553DCAC8,2.9
2C755D82D21,2.2
2C756192C54,2.2
2C7564DEC55,1.8
2C756A729B5,2.2
2C758A4C79B,4.0
2C75972ECE0,1.6
2C759A56EB9,2.5
2C75A3BEBDA,1.5
2C75A6A71D1,2.7
2C75B3132A3,1.5
2C75C8A74B4,1.5
2C75CC2B3F0,2.5
2C75D27556C,4.4
2C75D4ADD44,1.5
2C75E873F12,1.3
2C7600C9B9E,1.8
2C76191DDB9,2.2
2C762428F6A,2.2
2C763A7EEAE,2.2
2C763DC7606,2.2
2C765182DD9,1.5
2C76587FAC8,4.4
2C7661C79F8,2.2
2C76848652C,1.5
2C76A74670A,3.3
2C76A7AC313,2.2
2C76BA42EFE,3.6
2C76BE9FD9B,2.5
2C76CB408C6,2.7
2C76CD2C4FB,1.3
2C76D6703F4,4.0
2C76EC159C4,2.2
2C76FB3BFF8,4.0
2C76FD79723,2.7
2C7708C1EF0,2.9
2C77206E721,2.2
2C7724D9FF0,1.5
2C7726C237C,0.0
2C77333B40F,2.2
2C773743E29,2.2
2C775A53170,2.2
2C77716405C,1.3
2C777AAB437,1.6
2C779C16799,2.2
2C77CE5D10C,1.3
2C77D4D1E3B,4.4
2C77DAB5FE7,4.4
2C77DB225B4,1.8
2C77EB0ED19,0.0
2C780164108,2.2
2C781064ADC,2.4
2C78123D51A,1.5
2C781B1520D,1.5
2C783B4DE71,3.6
2C78414924B,2.2
2C78601D6E5,2.2
2C7866E6109,1.8
2C78A8C2798,1.5
2C78AD58C1A,2.2
2C78B594C01,2.4
2C78DB75311,2.9
2C78EC8B5B1,1.5
2C78F1B4B7C,2.2
2C78F74DBF6,2.4
2C7903BF770,1.8
2C792245D84,2.2
2C793D517AD,2.9
2C793D83C40,2.9
2C793F65D96,0.0
2C79482D9AD,2.7
2C794C0196E,2.4
2C79689C714,2.2
2C79690C1C3,2.4
2C7969BCB37,2.2
2C7980320DE,2.2
2C799846EA5,1.5
2C79A4E4C7C,1.3
2C79B38D196,1.3
2C79BB8F40A,2.4
2C79D56561A,0.0
2C79DAD6835,2.2
2C79DDA1601,0.0
2C79EF22F52,2.0
2C79F0EDE7A,2.2
2C79F221494,1.5
2C79F3060D3,1.3
2C7A00E8C4A,2.5
2C7A1E53D8E,2.4
2C7A2B57B35,2.4
2C7A3879C5C,1.8
2C7A389A1DB,0.0
2C7A3C04195,2.0
2C7A4003C25,1.5
2C7A55B2CD4,2.2
2C7A6316815,2.9
2C7A6468D04,2.7
2C7A7358AA7,2.4
2C7A8CA8B2F,4.4
2C7AA00A010,2.2
2C7AA8221CF,1.5
2C7ABC6FBCF,2.2
2C7ACF99CCA,1.3
2C7AD95FD14,2.5
2C7AE2E6543,3.6
2C7AEF87435,2.7
2C7AF1AC288,2.2
2C7AF4BFBC0,0.0
2C7B02A0171,2.2
2C7B11FA6A9,2.2
2C7B440E3FB,1.8
2C7B59336B2,2.2
2C7B5BFA447,4.4
2C7B766A164,2.0
2C7B7BB4F91,2.7
2C7B8ACB8B0,2.4
2C7B8E9A91E,2.4
2C7B918C62D,2.2
2C7B9891751,1.3
2C7B9F06C0E,4.0
2C7BB77021F,1.8
2C7BB835F89,4.4
2C7BB9268A6,1.3
2C7BB9E6013,1.8
2C7BC4497DA,2.5
2C7BE20A812,0.0
2C7BF49B1C7,2.7
2C7C106E004,1.3
2C7C2B9DC1C,2.2
2C7C3D3F725,3.6
2C7C41E36BD,1.8
2C7C57D326A,1.5
2C7C669C0CA,0.0
2C7C7119813,2.2
2C7C9A4C8E8,1.3
2C7C9CCA74A,2.4
2C7CB72891A,2.4
2C7CC8F0083,2.2
2C7CC97F923,2.2
2C7CDAA8DBA,0.0
2C7CE691A58,1.8
2C7CEAF9E45,2.2
2C7D1659A14,2.4
2C7D1DCA977,3.3
2C7D34E0B7D,2.2
2C7D370340A,2.5
2C7D384FE51,2.2
2C7D4414172,4.4
2C7D5723008,2.9
2C7D581FD91,1.1
2C7D59F52ED,2.4
2C7D5B99699,4.4
2C7D6FB9B59,2.5
2C7D7C44739,2.4
2C7D7D7EADE,2.9
2C7D7FB0164,1.3
2C7DB022C25,1.5
2C7DB9188D1,2.0
2C7DC389420,2.2
2C7DC42FB27,1.8
2C7DCA8ECD2,4.0
2C7DCCBCAAF,1.5
2C7DE383F13,2.9
2C7DF033FC5,0.0
2C7DF816081,2.2
2C7DF892EB8,1.3
2C7E044B8C2,2.2
2C7E0782C5B,4.0
2C7E1895DE0,1.5
2C7E1DB01EB,1.5
2C7E1E6DEE7,1.5
2C7E49B0A19,3.3
2C7E6FF6D32,1.3
2C7E77F6619,2.9
2C7E841A6D4,1.8
2C7E85643C7,1.3
2C7E8C4DEBF,1.3
2C7EA666277,2.2
2C7ECE611A6,1.5
2C7EDF3529E,2.2
2C7F0D8CDB2,3.3
2C7F10CD863,4.4
2C7F1A8E95A,2.4
2C7F1D65404,1.5
2C7F210ABA2,2.4
2C7F28F453E,2.2
2C7F2D6A07A,1.5
2C7F34CDC55,1.5
2C7F41B10B6,2.2
2C7F5FB7778,2.5
2C7F6C1BF6A,1.5
2C7F712DB79,1.5
2C7F7292E98,2.4
2C7F7A7BCDF,1.8
2C7F7D589BF,2.2
2C7F9489E2A,2.4
2C7F9802FA4,2.5
2C7FAAC3826,2.2
2C7FAEB2E13,2.2
2C7FBDD5B9E,1.6
2C7FDCE81A9,2.2
2C7FE503483,2.5
2C8008C9EC9,2.2
2C8027DD3F0,2.7
2C802F25211,2.2
2C80303E8A9,2.4
2C8035FABF6,1.8
2C8037E3E9E,2.8
2C804283D65,2.0
2C804EA9103,2.2
2C805A6AA97,2.4
2C8060999AE,2.2
2C8071808D6,1.5
2C80772ED46,2.2
2C8088A8262,2.0
2C80909AB88,2.2
2C80F316212,2.9
2C80F82145D,2.4
2C811A70C70,2.2
2C81250F48D,2.7
2C812A965F3,1.8
2C812D9A5DD,2.7
2C812E4A035,1.5
2C812F65505,2.4
2C8130697A7,1.5
2C814203242,3.3
2C8143E5B26,2.4
2C815777DF0,2.2
2C8162EA254,1.3
2C816827CF9,4.0
2C819287A24,1.5
2C81A9242D5,2.2
2C81ADEEDE9,1.8
2C81D3BB3E6,2.4
2C81DA4917B,2.2
2C81E6A6FA9,1.8
2C81E8AAD28,1.8
2C81F1E49B4,2.4
2C81F636301,2.9
2C81FE2B1ED,2.2
2C82272326C,1.3
2C8227F08B6,1.8
2C823816600,1.5
2C8238D33E0,2.5
2C8255E2F4F,1.3
2C8257D829C,2.2
2C82646140B,2.2
2C8272BF70F,1.5
2C828E7FEAA,2.4
2C829B07D36,1.3
2C829B4F5BF,2.2
2C82A0BD2F8,2.2
2C82B32EA11,4.4
2C82B45BDF5,2.7
2C82CB0AD48,0.0
2C82CFA2874,2.4
2C82DEA5BD5,1.8
2C82DF372AD,2.5
2C82E6EE7B6,1.3
2C82EC6235E,2.9
2C830CD72FB,3.3
2C830CDC24E,2.4
2C831CBD82A,2.2
2C8324C05F3,4.0
2C8329038D5,2.2
2C832C4F148,1.5
2C833290AC8,2.2
2C8340E43D1,2.4
2C83736D2B3,1.5
2C8379A58E2,1.5
2C838101088,1.3
2C839687B4A,1.8
2C83A5085CC,1.5
2C83A65F280,0.0
2C83D3604A7,2.2
2C83D464ED7,2.2
2C83E24676B,2.2
2C83E3AD8C2,2.2
2C83E8B122D,0.0
2C83EB6BF1D,0.0
2C83F313711,2.2
2C8416E8F50,2.2
2C8426135BB,2.2
2C842D43A20,4.0
2C84364C4FC,2.2
2C84437A301,2.2
2C84513BDA4,2.4
2C8460971F8,2.4
2C8467784F4,1.8
2C846840096,2.2
2C8477992EB,2.2
2C848A52A1B,2.5
2C848ACC370,0.0
2C848AFAF5A,2.4
2C849AD8138,3.3
2C849CF0EE6,4.4
2C84A63E8BE,2.2
2C84B017738,2.2
2C84B91EB6A,2.2
2C84BC8160B,2.2
2C84C683200,2.2
2C84C806C66,1.5
2C84D72522C,2.2
2C84EE63A1F,4.1
2C84FC8E5AD,2.2
2C850563185,2.2
2C85123E578,1.5
2C851674899,1.8
2C8528984F3,2.2
2C85327D412,1.3
2C8539DF943,2.2
2C854E0AF8C,2.2
2C854EA7426,1.3
2C8551589FE,4.0
2C8553C76A0,1.3
2C8555FFE78,2.7
2C855F9B30F,4.0
2C857340042,8.0
2C8573EBA63,2.4
2C857F82C0B,1.5
2C8586DB296,2.2
2C85A12E2DD,1.8
2C85AC85C6A,2.2
2C85BCB3294,1.5
2C85C8CF6A8,2.2
2C85C94BD51,2.2
2C85D69B77F,2.4
2C85DBC23BD,2.2
2C85E1665C0,2.2
2C85E4F87A0,2.2
2C85FA9B01C,4.4
2C85FBAA80E,2.2
2C85FC7913B,2.7
2C8605F03E3,2.2
2C86070BC7A,4.0
2C8611CDB31,2.9
2C861361673,2.5
2C861727390,2.7
2C862A576C1,2.2
2C86512B442,2.2
2C866076F48,1.8
2C866077E64,4.4
2C86678CC9D,3.6
2C866C7136C,2.4
2C8688E5D24,2.2
2C86A909D20,0.0
2C86ACED9F6,2.2
2C86BAFC403,3.6
2C86CF0C7E7,1.3
2C86F5167C7,1.5
2C86F79D5B3,2.9
2C86F82F052,1.5
2C8702573FC,2.2
2C87050C644,2.2
2C870CDEDB2,4.4
2C871826A2A,1.5
2C87440AD10,2.2
2C8762B4230,2.9
2C8766DA0AE,3.3
2C8777384C1,4.0
2C8784EF569,2.2
2C8792FE33D,2.2
2C879A96971,2.2
2C87CC56607,2.4
2C87D8401C1,1.5
2C87DB2CF7D,2.4
2C87DFD03C0,2.0
2C87F6CAF9A,2.2
2C87F6CD560,2.5
2C87FA08CF7,2.5
2C880E73794,1.3
2C8822D218C,2.2
2C882882BC2,1.8
2C88502A58A,2.5
2C8852B5F02,1.8
2C885A7C992,1.8
2C8864FBB4C,0.0
2C886958622,1.3
2C8879D3344,2.2
2C88871525C,2.5
2C88BE26E71,1.5
2C88DCD0391,2.4
2C88E254B6A,1.5
2C88F3805C7,1.3
2C88FBFEEE4,2.2
2C88FE253E1,2.2
2C890758A70,1.3
2C8921FF7AC,3.3
2C892518B8C,1.3
2C8930FE70F,1.5
2C89375EF64,2.4
2C89414424A,1.5
2C894A0897F,0.0
2C897C2F13A,1.6
2C8981B2269,2.2
2C8992DFAFE,2.2
2C89AC88F5C,4.4
2C89B32C0E7,2.2
2C89B33C1C3,1.3
2C89B9A20F9,2.2
2C89BA46D8F,2.2
2C89C5746BE,1.8
2C89C6EFCEF,1.6
2C89D4B04AF,2.2
2C89E5A4EED,1.5
2C89EF6D8C4,0.0
2C89FA18CDB,2.7
2C8A0220269,1.5
2C8A0D618E4,2.2
2C8A258A3F7,2.7
2C8A2E5FEEB,3.6
2C8A3438780,1.8
2C8A343CF45,1.3
2C8A3D6892D,2.7
2C8A4C3906D,1.8
2C8A4F4896E,2.2
2C8A5153478,2.9
2C8A5A133E8,3.3
2C8A6D4B3C0,3.3
2C8A6DCE42D,1.5
2C8A87E8DAB,2.0
2C8AA039EAB,2.2
2C8AA3A642B,2.2
2C8AAAA7CA6,2.2
2C8AB1D7D44,2.2
2C8AB37AA46,1.8
2C8AC20DB6A,1.8
2C8AE760084,1.5
2C8B0BDA192,2.4
2C8B28F7817,2.2
2C8B3364E84,1.5
2C8B343D290,1.8
2C8B368BD7A,1.8
2C8B36CA679,1.8
2C8B3D81189,2.2
2C8B6121F6F,1.3
2C8B617D17D,1.5
2C8B65F0ABA,2.4
2C8B7711EE3,4.0
2C8B9B0CFBB,1.5
2C8BB481232,1.5
2C8BBC6FEE8,2.2
2C8BDF5B7CE,2.2
2C8C04DC144,2.2
2C8C0B81C5C,1.6
2C8C1054417,1.6
2C8C17D5FAB,2.0
2C8C3232343,2.9
2C8C3B44170,4.4
2C8C4CC9731,3.3
2C8C4F5D117,2.2
2C8C51DFB05,1.8
2C8C61D7F48,2.4
2C8C77A665A,2.4
2C8C85DDDE2,3.6
2C8C92E0C6D,3.3
2C8CA5D31F4,2.2
2C8CA93A45A,2.7
2C8CB3DFDC9,2.2
2C8CB54495A,4.0
2C8CC34E04D,1.3
2C8CC3738E6,1.8
2C8CDCCEAF7,1.3
2C8CDD7E54F,2.2
2C8CE802A23,2.7
2C8CF4E9AF4,1.8
2C8CFE6AC42,4.0
2C8CFE8CC32,1.5
2C8D0454C5D,2.2
2C8D0EB65EC,1.6
2C8D2FC8D06,1.3
2C8D4D781F1,2.4
2C8D540AED9,1.5
2C8D5E6846A,2.5
2C8D613D86A,1.3
2C8D637AF95,2.4
2C8D6846D8C,3.3
2C8D6CDCE47,1.5
2C8D773A79F,1.5
2C8D95842EC,3.3
2C8DA742704,1.3
2C8DA951245,2.9
2C8DA996C96,2.4
2C8DAB6C5B9,2.5
2C8DBA66990,1.8
2C8DC5C1BC6,2.5
2C8DDC09FF4,3.6
2C8DDC50D28,0.0
2C8DDE23CBE,1.8
2C8DE459960,3.3
2C8DED8002E,2.2
2C8DF5072A3,2.0
2C8DFEB7B30,1.8
2C8DFF43399,2.2
2C8E0136C75,1.5
2C8E20CBF26,2.4
2C8E2304337,2.2
2C8E2EEFD29,2.4
2C8E31B66F7,2.2
2C8E37489E6,4.4
2C8E37EB0B6,2.2
2C8E3E258E4,2.2
2C8E3F8863D,1.3
2C8E4729834,4.4
2C8E4D2A6B6,3.3
2C8E525440F,2.2
2C8E54BB043,0.0
2C8E652A815,2.4
2C8E70C3067,1.3
2C8E7370241,1.3
2C8E74F69FB,1.5
2C8E757F8D7,2.2
2C8E8169491,2.2
2C8E834A6CB,2.7
2C8E90A28F5,1.5
2C8E92BA787,0.0
2C8E9F4719F,3.6
2C8EB996D04,3.6
2C8EC3DFDBB,1.8
2C8ECEE9134,2.2
2C8ECFB1FB9,1.8
2C8EE09F4DE,1.5
2C8EEBBC5A3,2.2
2C8EEE84DA9,4.0
2C8EF0122EE,2.2
2C8EF3263B4,0.0
2C8EF863A92,2.2
2C8F0E00866,2.2
2C8F1CADCD3,2.0
2C8F267F26D,2.2
2C8F3671841,2.4
2C8F3F58ABB,2.2
2C8F40F466B,2.4
2C8F5CF3E93,2.4
2C8F6248011,3.3
2C8F660516B,2.9
2C8F76F4101,1.3
2C8F7B74638,1.8
2C8FABB9064,2.9
2C8FAD6A3D1,1.5
2C8FC3F7AC2,4.0
2C8FC5D636F,2.4
2C8FCB36959,2.4
2C8FE048652,2.4
2C8FF212748,0.0
2C8FF5623B9,1.5
2C8FF678CFD,2.2
2C9000EC5A0,2.4
2C9009BEBB2,2.9
2C9018353C7,2.2
2C90250FC65,2.7
2C90283BE75,1.5
2C902C3D376,1.5
2C9032DEA90,3.6
2C903E424C2,2.2
2C90801B66F,1.3
2C9087A5DC6,1.8
2C909B51C4B,2.2
2C90AE43A44,4.0
2C90C0E1B48,2.2
2C90C632F72,3.6
2C90C7ED630,2.2
2C90FAD978E,1.3
2C910C00DED,1.5
2C910E6A3AE,2.4
2C91127171E,2.4
2C912956774,2.2
2C914531DAD,3.6
2C914861FF4,2.7
2C915A8F72D,2.2
2C9165AA5F3,1.3
2C9168722A4,2.2
2C916C0DF63,2.0
2C918491C84,1.5
2C91867E40E,2.4
2C918893CDA,3.6
2C9196CBBF0,2.4
2C91B1E6412,1.5
2C91B2E1EB8,2.2
2C91BD29137,2.5
2C91E10661D,4.4
2C91E395C05,1.8
2C91E672157,2.4
2C91F86978D,2.4
2C920DD6A5B,2.7
2C921278066,1.3
2C9213A8CF3,0.0
2C921C49239,0.0
2C921CBC958,1.8
2C921E1D879,2.2
2C92240A5E8,2.7
2C92358F7E2,2.4
2C9236E3ED0,2.4
2C923E35B97,2.2
2C92528D804,2.2
2C925583CD8,2.2
2C925D32257,1.8
2C92681A8C3,1.3
2C9269E1026,0.0
2C9272E9B02,1.3
2C9281615FA,1.3
2C928F2B4D2,2.2
2C928FAD9EA,1.6
2C929AE5D14,4.0
2C929D02732,2.2
2C92B6EC2C7,2.2
2C92BFAF719,1.3
2C92CA6680E,2.2
2C92F13E1FF,2.2
2C930730372,2.4
2C930D3FC26,2.9
2C930D53972,2.4
2C93141FC3F,0.0
2C9329E66AA,2.2
2C933708043,2.2
2C9337A31FA,3.3
2C934445008,2.4
2C9349DABA0,2.5
2C936036D1A,1.5
2C9379AF38F,1.6
2C937DF1EE3,2.2
2C938A1D4B7,1.5
2C938A447C1,2.5
2C9394D63E4,1.6
2C939A11135,1.5
2C93AE22BC3,2.2
2C93C6C2E2C,2.2
2C93CC03DB3,2.7
2C93D268278,1.5
2C93D4274C2,2.2
2C93ECDED20,2.4
2C93EFC5C6D,2.4
2C93F356015,2.2
2C94052E776,0.0
2C9408CA7FC,1.3
2C940B0D608,1.5
2C940FBBF9B,2.7
2C942873BC0,1.8
2C943A15A90,2.2
2C944B7E742,2.2
2C946B8E264,3.3
2C9471CC33B,2.4
2C9474C959A,2.9
2C947DE4718,1.3
2C9489721A8,2.9
2C94940F31B,4.4
2C9494FDE00,2.7
2C94985E6A2,2.2
2C949AD485D,2.0
2C94A13B2E8,2.2
2C94A683788,4.0
2C94B82ED70,1.8
2C94BC1D441,4.4
2C94BC68573,2.4
2C94D086FC2,2.4
2C94D468E60,2.2
2C94E8DD3DC,2.4
2C94EDD1032,1.8
2C94F3CA20D,2.2
2C950A5CC18,1.5
2C95104BF4D,1.5
2C95128CF21,2.4
2C9520D6984,2.2
2C9524CEB34,0.0
2C9526A481E,3.6
2C952E3B01A,1.3
2C953A119DD,2.2
2C953D542C6,2.2
2C954A69F81,2.4
2C954C15C0D,1.6
2C9554EBE8F,2.2
2C956E2C5C9,2.4
2C957A45C89,2.2
2C957AAC3E7,2.2
2C9582A530A,3.6
2C95935924A,2.4
2C95BC5401D,2.2
2C95CADD29B,2.2
2C95E3675B9,2.2
2C95E726CD9,2.2
2C95EC81454,1.3
2C95F595847,2.5
2C9601562BF,2.4
2C9610458D4,2.4
2C9614F334B,1.8
2C961BCD12E,0.0
2C96223C77C,0.0
2C962621AFC,2.2
2C963D778E4,3.3
2C965A73340,2.2
2C9661D6B54,2.0
2C966D4C861,2.5
2C9673C1590,2.2
2C9697CC37D,2.2
2C96C1855DA,1.8
2C96D002B7A,0.0
2C96D7D1678,2.2
2C96E2FD536,2.2
2C96F100DBA,4.0
2C96F36AB09,3.3
2C96FAD3270,3.6
2C970A898D2,1.3
2C970A91579,2.5
2C970B871B0,2.2
2C97126B98E,2.2
2C97158A088,2.2
2C973816362,2.2
2C973FA160E,2.4
2C975B5A890,3.6
2C975C45ACC,0.0
2C9796FCE7F,2.5
2C97C31DFF3,2.2
2C97CD21659,3.6
2C97D468925,4.0
2C97DBB21B7,1.8
2C97E57898F,0.0
2C980E852AF,2.5
2C9827B8A28,1.5
2C9831E4E09,1.5
2C984DAB7DA,1.5
2C9863199C4,2.4
2C986C7215E,2.2
2C9873A21FC,0.0
2C988564A12,3.6
2C988E50BDF,3.6
2C9899DDEE1,3.3
2C98A9BCEF7,2.2
2C98AAD3C02,2.7
2C98AE8EB5D,2.2
2C98BDCED4C,1.5
2C98C202E6E,1.8
2C98C754DED,1.8
2C98CD4A358,2.2
2C98D9A0C6D,2.4
2C98DE74E99,2.2
2C98FD108A3,3.3
2C9901577F5,2.4
2C9901D8DF1,2.2
2C9903CD5E9,4.0
2C9905E6397,2.2
2C9916D0B68,1.5
2C9921975AB,2.2
2C9931CA67D,2.0
2C99368C207,1.5
2C994316DE7,2.2
2C9954372F4,1.5
2C995A72E05,4.4
2C99617779B,2.2
2C9962B9059,3.7
2C996F19086,2.9
2C9972F2728,2.2
2C9987A99A1,2.2
2C998B5C4C7,2.2
2C9991C27C4,2.2
2C9997B7D2F,1.3
2C99A0417D5,2.4
2C99A0A2852,1.8
2C99D438599,2.4
2C99DB5C1CB,2.2
2C99DC354F3,2.2
2C99E542B5B,2.2
2C99ECC7443,1.5
2C9A140D600,2.9
2C9A17D36E4,1.8
2C9A1DB3492,2.9
2C9A3FF09CA,2.4
2C9A42F9CCE,2.2
2C9A430E56F,1.5
2C9A732385C,3.3
2C9A76CF5F7,3.3
2C9A7975A46,2.2
2C9A7BF7518,1.8
2C9A8572BBE,1.3
2C9A8C848DC,2.2
2C9A8DE5F8B,2.9
2C9A8FBC7CA,1.5
2C9A93EDF5F,3.3
2C9A978673C,1.3
2C9AA0466AC,2.4
2C9AA8BC7CD,1.6
2C9AAA405FA,2.2
2C9AAC08F5C,1.5
2C9ACD751DA,0.0
2C9AD0F091A,2.2
2C9ADF128E5,4.0
2C9AF845C97,2.9
2C9B02C288B,0.0
2C9B042ECFC,2.2
2C9B05A3969,2.2
2C9B0A20D85,1.8
2C9B14C13DA,4.0
2C9B3D18F88,1.8
2C9B5722180,2.2
2C9B5923572,0.0
2C9B5ABE206,1.5
2C9B6370DEE,2.2
2C9B651BB5E,1.5
2C9B6A8F33F,1.5
2C9B6D5E8D0,1.5
2C9B7D88651,1.5
2C9B82EC11D,2.9
2C9B890055D,2.2
2C9B891FF87,1.8
2C9B8A190A0,1.5
2C9B8A8A987,2.4
2C9B9306550,1.3
2C9BA51BB3F,1.5
2C9BA60B179,3.6
2C9BAB913C3,1.8
2C9BB349F76,2.4
2C9BBBCD41F,1.5
2C9BD375C19,3.6
2C9BE1B179F,2.2
2C9BFD6A65A,4.0
2C9C0605C4D,1.5
2C9C08A65F4,0.0
2C9C117755C,2.2
2C9C12AC5E7,2.2
2C9C2D58DCB,2.9
2C9C650CCE9,2.4
2C9C71EFD83,2.4
2C9CA073EBB,1.8
2C9CA324D05,3.3
2C9CB5DEF8A,2.4
2C9CC7223A3,1.5
2C9CD67A315,1.5
2C9CD71EBE4,2.4
2C9CE3E6DE0,2.2
2C9CE8F8628,0.0
2C9CEED6965,2.2
2C9CF09633D,2.2
2C9CF1AF247,2.2
2C9D07916A5,4.0
2C9D0A5CBFF,4.4
2C9D0FEEEEE,1.6
2C9D12F549E,2.2
2C9D1B0B45E,4.4
2C9D1DC4316,2.4
2C9D2C64034,1.8
2C9D37EA972,2.2
2C9D3C5E676,2.2
2C9D3ED6DF7,2.2
2C9D49A5C6F,4.4
2C9D4A17CE4,1.8
2C9D57A912C,2.5
2C9D5A40B49,0.0
2C9D6A7B4FB,2.2
2C9D7108B02,2.4
2C9D73AEF51,1.8
2C9D8445A2D,2.2
2C9D9BA03A1,2.2
2C9D9D7FB6A,1.8
2C9DA9A0ED1,2.2
